Building,Floor,Suite,Room,Bed,Room Type,Suite Size (if applicable,Room Categor,Community
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 236,WAYLAND 236,WAYLAND 236-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 236,WAYLAND 236,WAYLAND 236-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 237,WAYLAND 237,WAYLAND 237-1,Single,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 238,WAYLAND 238,WAYLAND 238-1,Single,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 239,WAYLAND 239,WAYLAND 239-2,Double,,Male,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 243,WAYLAND 243,WAYLAND 243-2,Double,,Male,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 245,WAYLAND 245,WAYLAND 245-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 245,WAYLAND 245,WAYLAND 245-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 246,WAYLAND 246,WAYLAND 246-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 246,WAYLAND 246,WAYLAND 246-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 248,WAYLAND 248,WAYLAND 248-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 248,WAYLAND 248,WAYLAND 248-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 249,WAYLAND 249,WAYLAND 249-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 2,WAYLAND 249,WAYLAND 249,WAYLAND 249-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 301,WAYLAND 301,WAYLAND 301-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 301,WAYLAND 301,WAYLAND 301-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 302,WAYLAND 302,WAYLAND 302-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 302,WAYLAND 302,WAYLAND 302-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 303,WAYLAND 303,WAYLAND 303-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 303,WAYLAND 303,WAYLAND 303-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 304,WAYLAND 304,WAYLAND 304-1,Single,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 305,WAYLAND 305,WAYLAND 305-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 305,WAYLAND 305,WAYLAND 305-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 307,WAYLAND 307,WAYLAND 307-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 307,WAYLAND 307,WAYLAND 307-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 311,WAYLAND 311,WAYLAND 311-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 311,WAYLAND 311,WAYLAND 311-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 314,WAYLAND 314,WAYLAND 314-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 314,WAYLAND 314,WAYLAND 314-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 316,WAYLAND 316,WAYLAND 316-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 316,WAYLAND 316,WAYLAND 316-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 325,WAYLAND 325,WAYLAND 325-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 325,WAYLAND 325,WAYLAND 325-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 332,WAYLAND 332,WAYLAND 332-1,Single,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 334,WAYLAND 334,WAYLAND 334-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 334,WAYLAND 334,WAYLAND 334-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 336,WAYLAND 336,WAYLAND 336-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 336,WAYLAND 336,WAYLAND 336-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 338,WAYLAND 338,WAYLAND 338-1,Single,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 339,WAYLAND 339,WAYLAND 339-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 339,WAYLAND 339,WAYLAND 339-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 343,WAYLAND 343,WAYLAND 343-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 343,WAYLAND 343,WAYLAND 343-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 345,WAYLAND 345,WAYLAND 345-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 345,WAYLAND 345,WAYLAND 345-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 347,WAYLAND 347,WAYLAND 347-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 347,WAYLAND 347,WAYLAND 347-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 348,WAYLAND 348,WAYLAND 348-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 348,WAYLAND 348,WAYLAND 348-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 349,WAYLAND 349,WAYLAND 349-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 3,WAYLAND 349,WAYLAND 349,WAYLAND 349-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 4 N,WAYLAND 405,WAYLAND 405,WAYLAND 405-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 4 N,WAYLAND 405,WAYLAND 405,WAYLAND 405-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 4 N,WAYLAND 407,WAYLAND 407,WAYLAND 407-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 4 N,WAYLAND 407,WAYLAND 407,WAYLAND 407-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 4 S,WAYLAND 443,WAYLAND 443,WAYLAND 443-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 4 S,WAYLAND 443,WAYLAND 443,WAYLAND 443-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 4 S,WAYLAND 445,WAYLAND 445,WAYLAND 445-1,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 4 S,WAYLAND 445,WAYLAND 445,WAYLAND 445-2,Double,,CoEd,Spring General Housing Selection
WAYLAND HOUSE,WAYLAND FL 4 S,WAYLAND 446,WAYLAND 446,WAYLAND 446-1,Single,,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 1,YO 10 110,YO 10 110 111,YO 10 110 111-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 1,YO 10 110,YO 10 110 112,YO 10 110 112-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 1,YO 10 110,YO 10 110 113,YO 10 110 113-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 1,YO 10 110,YO 10 110 114,YO 10 110 114-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 2,YO 10 210,YO 10 210 213,YO 10 210 213-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 2,YO 10 210,YO 10 210 214,YO 10 210 214-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 2,YO 10 220,YO 10 220 222,YO 10 220 222-1,Single (Suite/Apartment),4.0,Male,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 2,YO 10 230,YO 10 230 231,YO 10 230 231-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 2,YO 10 230,YO 10 230 232,YO 10 230 232-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 2,YO 10 230,YO 10 230 233,YO 10 230 233-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 2,YO 10 230,YO 10 230 234,YO 10 230 234-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 3,YO 10 330,YO 10 330 331,YO 10 330 331-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 3,YO 10 330,YO 10 330 332,YO 10 330 332-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 3,YO 10 330,YO 10 330 333,YO 10 330 333-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 3,YO 10 330,YO 10 330 334,YO 10 330 334-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 3,YO 10 340,YO 10 340 344,YO 10 340 344-1,Single (Suite/Apartment),4.0,Male,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 4,YO 10 420,YO 10 420 421,YO 10 420 421-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 4,YO 10 420,YO 10 420 422,YO 10 420 422-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 4,YO 10 420,YO 10 420 423,YO 10 420 423-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 4,YO 10 420,YO 10 420 424,YO 10 420 424-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 10,YO 10 FL 4,YO 10 440,YO 10 440 444,YO 10 440 444-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 1,YO 2 110,YO 2 110 111,YO 2 110 111-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 1,YO 2 110,YO 2 110 112,YO 2 110 112-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 1,YO 2 110,YO 2 110 113,YO 2 110 113-1,Double (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 1,YO 2 110,YO 2 110 113,YO 2 110 113-2,Double (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 1,YO 2 120,YO 2 120 121,YO 2 120 121-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 1,YO 2 120,YO 2 120 122,YO 2 120 122-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 1,YO 2 120,YO 2 120 123,YO 2 120 123-1,Double (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 1,YO 2 120,YO 2 120 123,YO 2 120 123-2,Double (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 2,YO 2 210,YO 2 210 212,YO 2 210 212-1,Single (Suite/Apartment),4.0,Female,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 2,YO 2 210,YO 2 210 213,YO 2 210 213-1,Single (Suite/Apartment),4.0,Female,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 2,YO 2 210,YO 2 210 214,YO 2 210 214-1,Single (Suite/Apartment),4.0,Female,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 3,YO 2 320,YO 2 320 321,YO 2 320 321-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 3,YO 2 320,YO 2 320 322,YO 2 320 322-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 3,YO 2 320,YO 2 320 323,YO 2 320 323-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 3,YO 2 320,YO 2 320 324,YO 2 320 324-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 3,YO 2 340,YO 2 340 341,YO 2 340 341-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 3,YO 2 340,YO 2 340 342,YO 2 340 342-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 3,YO 2 340,YO 2 340 343,YO 2 340 343-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 3,YO 2 340,YO 2 340 344,YO 2 340 344-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 4,YO 2 420,YO 2 420 421,YO 2 420 421-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 4,YO 2 420,YO 2 420 422,YO 2 420 422-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 4,YO 2 420,YO 2 420 423,YO 2 420 423-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 4,YO 2 420,YO 2 420 424,YO 2 420 424-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 4,YO 2 430,YO 2 430 432,YO 2 430 432-1,Single (Suite/Apartment),4.0,Female,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 4,YO 2 440,YO 2 440 441,YO 2 440 441-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 4,YO 2 440,YO 2 440 442,YO 2 440 442-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 4,YO 2 440,YO 2 440 443,YO 2 440 443-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 2,YO 2 FL 4,YO 2 440,YO 2 440 444,YO 2 440 444-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 4,YO 4 FL 1,YO 4 110,YO 4 110 111,YO 4 110 111-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 4,YO 4 FL 1,YO 4 110,YO 4 110 112,YO 4 110 112-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 4,YO 4 FL 1,YO 4 110,YO 4 110 113,YO 4 110 113-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
YOUNG ORCHARD 4,YO 4 FL 1,YO 4 110,YO 4 110 114,YO 4 110 114-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
